customer_id,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,churn_flag,is_senior_citizen,tenure_cohort,total_calls,total_voice_minutes,total_data_mb,total_sms,dropped_calls,avg_call_duration_sec,last_activity_date,engagement_score,estimated_clv_usd
3716-BDVDB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,69.1,Yes,1,0,0-6mo,5.0,2.53,60.947,1.0,0.0,178.4,2026-05-11 16:24:03.825973,19.79,69.1
7688-AWMDX,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.5,3778.2,No,0,0,4yr+,4.0,0.1,114.245,0.0,0.0,379.0,2026-05-12 05:13:10.825973,41.89,3869.5
2842-BCQGE,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.35,3161.4,No,0,0,2-4yr,10.0,24.57,122.84899999999999,0.0,0.0,424.4,2026-05-24 23:20:15.825973,66.54,3240.05
7244-QWYHG,Male,0,Yes,No,50,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2188.45,No,0,0,4yr+,7.0,0.32,222.903,1.0,0.0,286.2857142857143,2026-05-25 17:03:56.825973,65.01,2222.5
5899-MQZZL,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,999.45,Yes,1,0,1-2yr,6.0,1.6,237.177,0.0,0.0,278.8333333333333,2026-05-22 18:59:14.825973,52.4,975.0
6849-OYAMU,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.0,1888.65,Yes,1,0,1-2yr,10.0,1.03,425.61199999999997,2.0,0.0,227.7,2026-05-25 19:01:09.825973,80.81,1900.0
5312-UXESG,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.05,3990.6,No,0,0,2-4yr,9.0,8.28,205.99900000000002,0.0,0.0,174.66666666666666,2026-05-09 01:12:08.825973,72.23,4020.05
9488-HGMJH,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.15,71.15,Yes,1,1,0-6mo,5.0,0.05,52.673,3.0,0.0,23.6,2026-05-16 17:47:23.825973,18.53,71.15
6038-GCYEC,Female,0,No,No,24,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.15,1240.25,Yes,1,0,1-2yr,8.0,1.97,214.29500000000002,1.0,1.0,405.625,2026-05-21 15:04:28.825973,65.06,1299.6
2150-WLKUW,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),63.9,2635.0,No,0,0,2-4yr,6.0,7.37,416.176,1.0,1.0,146.16666666666666,2026-05-21 11:55:12.825973,65.04,2556.0
7159-FVYPK,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.15,235.0,No,0,0,0-6mo,5.0,1.77,157.677,2.0,1.0,349.8,2026-05-07 19:18:28.825973,36.21,207.45
7032-LMBHI,Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.65,2347.85,No,0,0,2-4yr,8.0,2.2,49.881,1.0,0.0,219.25,2026-05-12 13:57:11.825973,45.85,2392.05
1150-WFARN,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.75,7156.2,Yes,1,0,4yr+,7.0,7.67,127.50200000000001,1.0,0.0,119.85714285714286,2026-04-19 06:41:05.825973,58.2,7286.25
6088-BXMRG,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,3089.6,No,0,0,2-4yr,6.0,6.0,103.407,0.0,0.0,508.0,2026-05-20 09:07:48.825973,41.7,3163.2
3144-AUDBS,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.15,270.8,Yes,1,0,0-6mo,9.0,5.75,121.01299999999999,2.0,1.0,204.0,2026-05-18 11:00:30.825973,54.1,294.9
4821-SJHJV,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.6,2901.8,No,0,0,2-4yr,8.0,20.67,25.925,2.0,0.0,481.25,2026-05-08 18:47:40.825973,41.37,2867.2
7346-MEDWM,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.25,4949.1,No,0,0,4yr+,10.0,12.57,276.926,1.0,0.0,338.5,2026-05-22 07:15:08.825973,84.26,4911.75
1137-DGOWI,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,2198.9,No,0,0,2-4yr,12.0,19.63,30.854,2.0,1.0,110.66666666666667,2026-05-08 22:40:44.825973,53.86,2107.5
5616-PRTNT,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.4,374.5,Yes,1,0,1-2yr,10.0,13.55,209.494,0.0,0.0,405.8,2026-05-21 08:30:36.825973,71.88,388.0
3812-LRZIR,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.5,761.95,No,0,0,2-4yr,8.0,10.18,253.624,0.0,2.0,269.5,2026-05-23 09:35:44.825973,68.68,661.5
4818-QIUFN,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1520.9,Yes,1,1,1-2yr,8.0,20.25,125.333,2.0,1.0,424.25,2026-05-15 04:11:21.825973,54.14,1583.0
9483-GCPWE,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,190.25,No,0,0,6-12mo,5.0,1.58,284.087,0.0,0.0,739.6,2026-05-24 21:54:49.825973,48.83,180.9
4227-OJHAL,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.0,5163.0,No,0,0,4yr+,9.0,11.8,105.235,1.0,0.0,353.22222222222223,2026-05-14 03:09:57.825973,65.39,4964.0
9220-CXRSC,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),61.4,4059.85,No,0,0,4yr+,5.0,0.02,80.367,1.0,0.0,126.6,2026-05-23 12:17:26.825973,39.99,4236.6
4993-JCRGJ,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.3,2281.6,No,0,0,2-4yr,13.0,5.67,249.755,2.0,0.0,321.15384615384613,2026-05-20 09:41:55.825973,81.24,2191.8
9537-JALFH,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1356.7,No,0,0,4yr+,12.0,13.05,194.276,1.0,2.0,549.5,2026-05-25 19:48:46.825973,84.5,1373.1
6698-OXETB,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,231.45,No,0,0,6-12mo,4.0,3.3,66.697,0.0,0.0,769.25,2026-05-02 08:30:20.825973,21.29,224.4
2103-ZRXFN,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,50.75,No,0,0,0-6mo,8.0,3.92,163.194,2.0,2.0,159.5,2026-05-12 18:46:07.825973,51.95,50.75
3724-BSCVH,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,242.4,No,0,0,6-12mo,5.0,2.72,135.056,1.0,0.0,418.0,2026-05-06 16:25:53.825973,35.81,204.5
4877-TSOFF,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264.25,No,0,0,4yr+,7.0,6.1,82.013,3.0,0.0,180.14285714285714,2026-05-21 13:16:43.825973,48.63,4166.25
9209-NWPGU,Male,0,No,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,65.4,2774.55,No,0,0,2-4yr,7.0,10.52,236.685,2.0,1.0,848.8571428571429,2026-05-19 04:36:02.825973,64.85,2877.6
6961-VCPMC,Male,1,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.4,3605.2,Yes,1,1,2-4yr,5.0,10.98,39.271,0.0,1.0,191.8,2026-04-21 15:29:10.825973,28.75,3698.4
7306-YDSOI,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4069.9,No,0,0,4yr+,3.0,6.85,90.999,0.0,0.0,1001.6666666666666,2026-05-21 05:39:07.825973,34.69,4122.75
5288-AHOUP,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,874.2,No,0,1,6-12mo,13.0,23.22,306.45,0.0,0.0,270.15384615384613,2026-05-22 03:33:25.825973,80.51,863.5
6688-UZPWD,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.0,1145.35,Yes,1,0,6-12mo,14.0,9.75,271.262,3.0,0.0,265.57142857142856,2026-05-19 22:24:22.825973,79.19,1122.0
0655-YDGFJ,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,1323.7,No,0,0,2-4yr,5.0,1.67,165.128,2.0,1.0,398.6,2026-05-23 07:27:39.825973,44.2,1419.55
8468-EHYJA,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,5497.05,No,0,0,4yr+,7.0,17.98,13.453999999999999,1.0,0.0,349.14285714285717,2026-05-03 16:02:00.825973,38.87,5680.05
6823-SIDFQ,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,534.7,No,0,0,2-4yr,11.0,12.22,203.133,1.0,0.0,310.72727272727275,2026-05-24 20:04:06.825973,75.57,511.0
1097-FSPVW,Female,0,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.55,2455.05,No,0,0,2-4yr,8.0,4.0,337.46799999999996,2.0,0.0,188.75,2026-05-25 14:59:41.825973,75.38,2291.1
2839-RFSQE,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,38.7,Yes,1,0,0-6mo,4.0,8.22,86.146,0.0,1.0,254.5,2026-05-05 04:58:13.825973,20.85,41.3
8328-SKJNO,Male,0,No,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.65,947.4,No,0,0,1-2yr,6.0,0.23,229.462,1.0,1.0,452.8333333333333,2026-05-11 21:20:38.825973,54.28,934.95
7010-ZMVBF,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,357.0,No,0,0,1-2yr,6.0,18.2,134.23000000000002,0.0,0.0,511.8333333333333,2026-05-16 07:02:21.825973,43.26,368.1
5201-CBWYG,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.8,1476.25,No,0,0,4yr+,8.0,11.52,258.422,0.0,0.0,249.75,2026-05-16 01:41:22.825973,75.61,1537.6
0968-GSIKN,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.8,70.8,Yes,1,0,0-6mo,3.0,0.0,225.601,1.0,0.0,862.6666666666666,2026-05-21 11:38:33.825973,33.85,70.8
1965-DDBWU,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,Yes,1,0,1-2yr,7.0,2.07,394.491,1.0,0.0,328.57142857142856,2026-05-03 16:57:46.825973,65.68,1424.8
9057-SIHCH,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.6,291.9,Yes,1,0,0-6mo,8.0,5.12,221.777,0.0,0.0,390.875,2026-05-09 15:02:50.825973,59.41,289.8
6352-GIGGQ,Male,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.8,5903.15,No,0,0,4yr+,6.0,7.47,37.848,0.0,2.0,89.66666666666667,2026-04-17 01:43:53.825973,38.14,5949.6
3635-QQRQD,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.05,1201.65,No,0,0,4yr+,8.0,10.83,151.028,1.0,1.0,167.5,2026-05-21 07:41:03.825973,66.03,1243.1
6771-XWBDM,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,5921.35,Yes,1,0,4yr+,5.0,4.57,20.918,1.0,0.0,514.4,2026-05-25 04:37:01.825973,28.39,5956.5
2897-DOVND,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,146.65,No,0,0,0-6mo,7.0,2.02,167.716,1.0,0.0,236.57142857142858,2026-05-11 06:27:16.825973,47.98,139.6
3082-YVEKW,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.15,1759.4,No,0,0,1-2yr,11.0,6.62,474.442,2.0,1.0,406.8181818181818,2026-05-11 14:49:47.825973,84.69,1774.45
0191-EQUUH,Female,0,No,Yes,25,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.05,844.45,No,0,0,2-4yr,11.0,3.77,98.525,4.0,3.0,102.0909090909091,2026-04-24 12:57:25.825973,61.84,876.25
7134-HBPBS,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,7774.05,No,0,1,4yr+,9.0,21.95,391.109,0.0,1.0,303.0,2026-05-24 08:53:17.825973,88.24,7783.2
3489-HHPFY,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,134.05,No,0,0,0-6mo,9.0,7.93,196.168,2.0,0.0,195.11111111111111,2026-05-22 22:21:38.825973,61.18,168.1
2926-JEJJC,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,140.95,No,0,0,6-12mo,7.0,3.05,284.221,0.0,1.0,433.42857142857144,2026-05-13 18:30:23.825973,59.88,161.6
8601-QACRS,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.6,249.95,Yes,1,0,0-6mo,8.0,12.53,63.999,2.0,0.0,165.125,2026-05-17 11:53:00.825973,40.18,253.0
4950-BDEUX,Male,0,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.2,1701.65,No,0,0,2-4yr,7.0,9.33,141.635,1.0,0.0,410.7142857142857,2026-05-20 13:34:29.825973,53.96,1722.0
5789-LDFXO,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.6,592.65,No,0,0,1-2yr,7.0,0.17,95.523,2.0,0.0,427.42857142857144,2026-04-28 19:41:57.825973,44.82,590.4
0508-OOLTO,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135.75,No,0,0,0-6mo,8.0,5.73,237.619,1.0,0.0,570.0,2026-05-11 05:17:51.825973,59.87,143.3
2984-TBYKU,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.9,7732.65,No,0,0,4yr+,10.0,5.77,658.378,1.0,0.0,433.9,2026-05-13 05:47:42.825973,93.67,7552.8
9822-WMWVG,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.5,4282.4,No,0,0,2-4yr,5.0,4.77,110.25,0.0,0.0,347.4,2026-05-18 15:27:08.825973,39.01,4366.5
2391-SOORI,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,219.65,Yes,1,0,0-6mo,13.0,6.6,311.861,2.0,3.0,70.07692307692308,2026-05-11 08:13:25.825973,78.27,197.4
9040-KZVWO,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.5,2018.1,No,0,0,2-4yr,7.0,6.37,116.091,1.0,0.0,826.8571428571429,2026-05-17 16:14:42.825973,48.47,1963.0
2645-QTLMB,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669.0,Yes,1,0,6-12mo,3.0,0.6,37.507000000000005,0.0,0.0,433.6666666666667,2026-05-10 07:12:16.825973,12.67,659.75
4806-HIPDW,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,Yes,1,0,0-6mo,3.0,0.12,1.4129999999999998,1.0,0.0,114.33333333333333,2026-04-30 01:45:23.825973,4.62,68.95
1548-ARAGG,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.5,224.85,No,0,0,0-6mo,5.0,9.52,125.804,1.0,0.0,153.4,2026-04-13 18:48:30.825973,32.38,234.0
6339-RZCBJ,Male,0,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),78.9,3771.5,No,0,0,2-4yr,6.0,0.2,18.407,3.0,0.0,42.5,2026-04-09 16:41:10.825973,31.62,3787.2
4424-TKOPW,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,196.75,Yes,1,1,0-6mo,8.0,19.77,117.12899999999999,1.0,0.0,499.0,2026-05-02 19:08:41.825973,46.91,187.7
4415-WNGVR,Female,1,Yes,No,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.2,943.85,No,0,1,6-12mo,7.0,24.63,163.345,0.0,0.0,568.8571428571429,2026-04-24 08:17:57.825973,51.45,950.4
2522-AHJXR,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.45,6572.85,No,0,0,4yr+,6.0,7.9,204.888,0.0,0.0,317.1666666666667,2026-05-22 04:18:13.825973,59.47,6567.0
0412-UCCNP,Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.2,3175.85,No,0,0,4yr+,7.0,4.03,229.141,1.0,0.0,420.7142857142857,2026-05-03 17:46:25.825973,66.49,3256.0
1816-FLZDK,Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,29.15,No,0,0,0-6mo,7.0,0.57,419.996,1.0,2.0,263.42857142857144,2026-04-29 04:16:39.825973,59.93,29.15
7096-UCLNH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0,0,0-6mo,2.0,1.88,20.829,0.0,0.0,118.0,2026-05-05 17:46:26.825973,5.54,20.05
8443-ZRDBZ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,Yes,1,0,0-6mo,17.0,18.83,447.844,1.0,1.0,320.11764705882354,2026-05-25 21:59:15.825973,82.2,304.2
9136-ALYBR,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,Yes,1,0,0-6mo,7.0,6.03,109.377,0.0,0.0,350.14285714285717,2026-05-19 21:13:45.825973,38.88,24.45
4615-PIVVU,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762.75,No,0,0,2-4yr,7.0,10.85,118.16,0.0,0.0,292.57142857142856,2026-05-15 01:04:01.825973,51.76,2793.0
8885-QSQBX,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.55,49.55,No,0,0,0-6mo,7.0,3.88,270.767,1.0,0.0,233.42857142857142,2026-05-21 15:31:17.825973,55.16,49.55
7479-NITWS,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,631.85,Yes,1,0,6-12mo,9.0,9.55,261.209,0.0,1.0,246.22222222222223,2026-05-17 22:41:52.825973,68.41,625.45
8617-ENBDS,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,232.5,No,0,0,0-6mo,12.0,5.53,258.014,1.0,1.0,344.5833333333333,2026-05-18 00:03:39.825973,74.18,220.8
9385-NXKDA,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.65,5919.35,No,0,0,4yr+,6.0,15.05,363.275,0.0,0.0,339.3333333333333,2026-05-15 12:24:49.825973,71.3,5950.8
0430-IHCDJ,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749.25,No,0,0,1-2yr,4.0,0.0,53.638999999999996,0.0,0.0,304.25,2026-05-24 14:08:57.825973,20.43,735.0
2959-MJHIC,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,307.4,Yes,1,0,0-6mo,2.0,0.02,19.224,0.0,0.0,17.5,2026-05-11 03:32:26.825973,7.69,321.4
6674-KVJHG,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,245.15,No,0,0,6-12mo,6.0,9.67,0.853,1.0,0.0,167.33333333333334,2026-04-25 07:55:43.825973,21.77,277.2
1814-DKOLC,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.45,134.75,No,0,0,0-6mo,6.0,5.13,78.223,3.0,0.0,313.6666666666667,2026-05-25 16:17:44.825973,30.71,127.25
4201-JMNGR,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,55.8,Yes,1,1,0-6mo,8.0,8.93,85.936,1.0,0.0,106.875,2026-05-19 22:52:35.825973,40.87,55.8
9351-HXDMR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.9,8240.85,No,0,0,4yr+,4.0,4.77,15.388000000000002,0.0,0.0,321.75,2026-04-23 04:31:04.825973,27.62,7984.8
3537-HPKQT,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,No,0,0,4yr+,3.0,0.0,240.87900000000002,1.0,1.0,173.0,2026-04-01 21:30:01.825973,48.95,4276.25
2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,No,0,0,2-4yr,6.0,4.87,32.304,2.0,0.0,409.8333333333333,2026-04-28 14:50:16.825973,32.03,1048.0
5821-MMEIL,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1115.6,No,0,0,4yr+,6.0,2.0,198.015,1.0,0.0,423.1666666666667,2026-05-14 12:52:21.825973,58.31,1134.3
5960-WPXQM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,Yes,1,0,0-6mo,6.0,7.22,95.876,0.0,1.0,158.33333333333334,2026-04-22 22:31:21.825973,30.77,79.05
0684-AOSIH,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,95.0,Yes,1,0,0-6mo,3.0,0.0,0.837,2.0,0.0,32.666666666666664,2026-05-05 20:23:21.825973,4.59,95.0
8260-NGFNY,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.2,25.2,Yes,1,0,0-6mo,3.0,5.5,11.048,1.0,0.0,116.33333333333333,2026-04-23 05:22:49.825973,5.79,25.2
1309-XGFSN,Male,1,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,No,0,1,4yr+,4.0,4.05,98.46199999999999,1.0,0.0,299.25,2026-04-12 02:13:08.825973,35.0,4204.2
1866-RZZQS,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,4187.75,Yes,1,1,2-4yr,6.0,1.68,205.725,1.0,0.0,171.0,2026-04-05 01:21:09.825973,55.89,4034.4
6968-URWQU,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,No,0,0,2-4yr,9.0,18.15,36.244,3.0,0.0,255.22222222222223,2026-05-25 15:16:58.825973,49.41,2423.05
4742-TXUEX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,No,0,0,2-4yr,8.0,5.52,157.07,1.0,0.0,341.25,2026-05-23 03:04:45.825973,63.81,907.1
9631-XEYKE,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,No,0,0,0-6mo,14.0,27.47,414.701,0.0,0.0,444.7857142857143,2026-05-24 20:23:41.825973,80.83,151.2
